,nickname,text,score,like,dislike,time,watch_movie
926,mora****,보이지 않는 불안.. 하지만 거대한 공포 그리고 우리가 그것을 보는 밋밋한 시선,8,0,0,2011-12-26 05:57:00,0
927,mins****,현실적이어서 재미가 없었던 영화 하지만 완성도는 괜찮은 영화,7,0,0,2011-12-26 02:33:00,0
928,yoos****,"호러적인(?) 요소가 다소 떨어져서 아쉽기도 했지만, 잔잔한 결말이 마음에 드네요~",10,0,0,2011-12-25 20:08:00,0
929,tmdq****,뭔가있겠지..뭔가있겠지로 2시간을봤는데 끝나고나서 왜 봤지?라는 생각만 드는영화,4,0,0,2011-12-25 14:52:00,0
930,phot****,참 현실적이고 무서운 영화다. 그러나 전개는 너무 지루하다.,6,0,0,2011-12-25 13:48:00,0
931,1020****,충분히 흥미롭고 재미있는데?,10,0,0,2011-12-25 13:14:00,0
932,vlfx****,보고 나서 가슴이 먹먹해지고 참 많은 생각을 하게 하는 영화.,7,0,0,2011-12-25 02:30:00,0
933,monk****,네이버영화의 문제를 그대로 들어내주는 영화. 수준 있고 좋은 영화구만,8,0,0,2011-12-25 01:33:00,0
934,jack****,이렇게 냉철한 영화를 본 적 있는가??? 언제까지 주제를 떠먹여주는 영화만 볼 것인가,10,0,0,2011-12-25 00:11:00,0
935,rd72****,현실을 가장한 가상은 결국 가상일 뿐,6,0,0,2011-12-24 22:32:00,0
936,like****,아씨...이걸 어케봐...40분보다가 도저히 졸려서 못봤다. 킬링타임도 불가능,1,0,3,2011-12-24 22:15:00,0
937,bvlg****,soso~~,5,0,0,2011-12-24 21:47:00,0
938,wink****,"긴박함 하나도 없고, 조용하고 잔잔함. 아웃브레이크 는 정말 재밌게 봤었는데..",5,0,0,2011-12-24 20:27:00,0
939,actt****,현실성에 포커스를 맞춰서 그런가...전체적으로 지루함의 연속...,5,0,0,2011-12-24 17:20:00,0
940,mins****,'전염'이란 주제의 영화가 갖고있는 전형적인 전염병,5,0,0,2011-12-24 15:58:00,0
941,liqu****,현실적. 이해한다면 지루하지 않을 영화. 화려한걸 기대했다면 안보는게 좋다.,10,0,0,2011-12-24 15:36:00,0
942,neon****,현실적이지만 무척 지루함..,4,0,0,2011-12-24 15:09:00,0
943,ambi****,몰입도 최강!,9,0,0,2011-12-24 12:20:00,0
944,a109****,개인적으로좋아하는배우단체로나왔는데..일케만들다니..졸려서혼났음.,6,0,0,2011-12-24 10:17:00,0
945,bear****,평점 너무 낮다 현실적인 영화구만 왜이래,10,0,0,2011-12-24 07:31:00,0
946,tnt9****,"우리나라의 경우, 사스 유행병때 김치먹으면 낳는다고 했었죠 ㅋㅋㅋ",10,0,0,2011-12-24 06:08:00,0
947,comy****,"평점이 너무 낮아서 10점줌,아마 며칠전에 쓰레기자막으로 봐서 평점이낮은게 아닐까?",10,0,0,2011-12-24 05:59:00,0
948,jkh0****,볼만함,7,0,0,2011-12-24 05:52:00,0
949,sann****,평점이 왜 이렇게 낮지??? 현실적인 웰메이드 영화,10,0,0,2011-12-24 03:51:00,0
950,airt****,현실적이고 인간적이며 여운을 남기는 영화!기존의 재난 영화를 생각한 사람들에게는 지루할듯,9,0,0,2011-12-24 02:47:00,0
951,real****,헐.. 평점 왜 이렇게 낮음 ? 이 정도로 평점 받을 영화는 절대 아님..,10,0,0,2011-12-23 19:19:00,0
952,ryug****,피부에 와 닿는 재난영화란 이런 것,7,0,0,2011-12-23 16:54:00,0
953,epis****,현실적인 문제를 있는 그대로 표현해 영화속 재미는 반감됐지만 나름 볼만함,8,0,0,2011-12-23 14:53:00,0
954,hoy5****,현실에서 전염병에 대한 사람들의 우려를 적나라하게 그러나 담담하게 그려냈다.,10,0,0,2011-12-23 02:29:00,0
955,pang****,이 이상 재미적인 요소를 추가하면 의도를 상쇄시킬 수 있다,10,0,0,2011-12-22 23:34:00,0
956,rrud****,평점 너무 낮다.. 괜찮은 영화인데 안타깝네요~,10,0,0,2011-12-22 22:45:00,0
957,bur4****,다큐멘터리같은 영상은 좋았는데 너무 드라마적인 재난이였던것 같다 많이 아쉽다.,4,0,0,2011-12-22 22:22:00,0
958,bur7****,다큐멘터리같은 영상은 좋았는데 너무 드라마적인 재난이였던것 같다 많이 아쉽다.,6,0,0,2011-12-22 22:22:00,0
959,anyo****,영화로서의 흥미로움은 없더라 너무 다큐적인 연출,3,0,0,2011-12-22 20:50:00,0
960,mido****,자극적이진 않지만 현실적인 영화... 가끔 이런 영화도 필요하다,8,0,0,2011-12-22 19:52:00,0
961,jeep****,개봉당시 1점줘서 점수깍는 알바 쓰레기들,10,0,0,2011-12-22 13:58:00,0
962,qork****,"분명 이야기와 의도는 경각심을 주지만, 다큐에 가까운듯.",6,0,0,2011-12-22 10:36:00,0
963,55ve****,멋진 연출력과 뛰어난 사실감이 영화 이상의 것을 보여줍니다,8,0,0,2011-12-22 10:26:00,0
964,tmvp****,사실적인 바이러스영화,7,0,0,2011-12-22 08:21:00,0
965,some****,이성에 전염된 바이러스가 만드는 패닉이라는 좀비.,8,0,0,2011-12-22 01:52:00,0
966,jinz****,볼만했고 사실적인 영화라 좋았음...평점이 이렇게 낮은 이유를 몰겠음.,9,0,0,2011-12-22 00:57:00,0
967,hiro****,바이러스에 대한 공포에 대한 공포. 그리고 인간의 치열한 사투.,10,0,0,2011-12-21 23:40:00,0
968,bird****,교육용으로 만든게 아닐까 싶을 정도로 진지하지만 조근조근 감동적..,7,0,0,2011-12-21 22:18:00,0
969,jwy7****,좀 무미건조하지만 아주 사실적인 영화. 봐두면손해는 없을 것이다.,8,0,0,2011-12-21 22:08:00,0
970,supa****,"11점을줘도모자랄영화평점이5점대라니...연출,음악빠질게없는데...",10,0,0,2011-12-21 21:49:00,0
971,yire****,생각없는 초딩들이 재미찾다가 평점1점주고 갔네요 볼만한 영화였어요,10,0,0,2011-12-21 20:14:00,0
972,zita****,좀 과장된 면이 있긴한데. 평점 5점이라니.. ㅋㅋ 네이버 똘추들,8,0,0,2011-12-21 19:08:00,0
973,leht****,초반에 조관우 나온다.,7,0,0,2011-12-21 17:57:00,0
974,wind****,"예상했던 방향과는 다르지만 좋은 소재와 연기, 무난한 몰입도와 전개는 좋았다..",8,0,0,2011-12-21 16:45:00,0
975,ho85****,진정한 리얼리티 영화의 한 장을 보여준다.,10,0,0,2011-12-21 15:23:00,0
976,cs06****,나온 배우들이 아깝다...그저그런 스토리에 다큐같은 형식...,6,0,0,2011-12-21 11:35:00,0
977,pria****,담담하고 무시무시한 공포.,7,0,0,2011-12-21 10:19:00,0
978,trok****,9,9,0,0,2011-12-21 02:56:00,0
979,rjsw****,배우만 화려하다,2,0,0,2011-12-21 02:25:00,0
980,corc****,"이제껏 나온 바이러스 관련된 영화들 중 가장 현장감이 있지만, 약간 지루한 게 흠.",7,0,0,2011-12-20 23:08:00,0
981,hjj5****,신종플루를 이용한 새로운영화 이영화는 비트 배우가 좋으나 기존영화와는 다르다,5,0,0,2011-12-20 22:50:00,0
982,thin****,다큐형식이라 나름 의미있는 영화이지만 너무 진지했다. 다시 보고싶지는 않아,4,0,0,2011-12-20 21:07:00,0
983,worn****,확실히 재미로 보면 맘에 안 들겠지..예고편을 뭔가 기대하게 만든거 같아서 그런가.,8,0,0,2011-12-20 17:24:00,0
984,yuji****,의도됬다 해도 뭔가 허술한 느낌은 지울 수 없다. 더 최악은 겉도는 삽입음악들..,6,0,0,2011-12-20 16:15:00,0
985,love****,"작품면에서 나름 무난한 전개지만, 재미면에서는 다큐보다 재미없다.",5,0,0,2011-12-20 16:14:00,0
986,egyp****,TV 다큐 드라마같은 느낌의 임펙트가 별루 없긴했지만 현실적인 나름 진지하게 감상,6,0,0,2011-12-20 15:13:00,0
987,jhjh****,좋은영화다. 평점과상관없이 많은사람들이 관람했으면 좋겠다.,10,0,0,2011-12-20 14:19:00,0
988,cho6****,상당히 현실에 가깝게 표현해 재미는없지만 재난대비 영화라고 해야할까..,8,0,0,2011-12-20 13:20:00,0
989,solh****,극의 절정이 없어 심심할지 몰라도 다큐같은 느낌이 더 공포심을 자극한다,7,0,0,2011-12-20 10:21:00,0
990,jong****,그렇게 쓰레기는 아닌데.. 다만 명배우들을 제대로 활용 못했다고 평점이 낮은듯.,7,0,0,2011-12-20 09:50:00,0
991,tnyo****,영화끝나고 든생각은 .......아 이게뭐야 거지같네,2,0,0,2011-12-20 04:50:00,0
992,blue****,자극적인 것만이 공포는 아니다.,7,0,0,2011-12-20 04:44:00,0
993,grea****,깊이있게 생각해본 자 만이 느낄 수 있는 메세지. 최고였다,10,0,0,2011-12-20 03:33:00,0
994,nabi****,내용은 좋은데 와~하고 머리를 때리는게 없다...그냥 그냥인 영화...,6,0,0,2011-12-20 03:09:00,0
995,mast****,머 어쩌라는건지 모르겠네. 기승전결도 없고 내용도 없고,1,0,3,2011-12-20 02:11:00,0
996,hh20****,재미는 없다. 하지만 흠 잡을 곳 역시 거의 없다. 따라서 어정쩡한 점수.,6,0,0,2011-12-20 00:54:00,0
997,kat0****,평점 너무 높다~!!,1,0,3,2011-12-19 23:05:00,0
998,jkr2****,단순 재미를 추구하는 영화와 영화속 메시지가 있는 영화를 구분하는 눈을 기르길..,9,0,0,2011-12-19 22:11:00,0
999,yons****,Better to do something then not to do anything,10,0,0,2011-12-19 21:56:00,0
1000,houl****,평점 너무 낮은데? 5점대 영화는 아니지. 볼만함.,8,0,0,2011-12-19 19:52:00,0
1001,ejje****,전염병영화치고는 생각보다별로.1급배우들이 좀 아깝다는생각이..조금씩나오긴하지만,6,0,0,2011-12-19 18:38:00,0
1002,kuik****,결론이 너무 미국중심적이었다는 사실이 아쉽지만......,8,0,0,2011-12-19 18:33:00,0
1003,ilov****,내가 본 질병영화중 최고.,9,0,0,2011-12-19 17:43:00,0
1004,lone****,이토록이나 냉정한 종말론,8,0,0,2011-12-19 17:00:00,0
1005,beau****,수준하고는 이게 재밌냐? 평점 알반가? 관람후 평점에 낚여서 봤다ㅡㅡ,1,0,4,2011-12-19 16:28:00,0
1006,fogg****,103분짜리 FEMA 홍보 영상,5,0,0,2011-12-19 15:45:00,0
1007,pppo****,"영화재밌는데,평점 왜이렇게 낮지? 공감능력 부족한사람은 재미없을듯 난잼썻어 정말",9,0,0,2011-12-19 15:03:00,0
1008,moo8****,조금더 사람적인 모습을 보여준다,10,0,0,2011-12-19 12:12:00,0
1009,yaum****,앞으로 일어날지도 모르는 일...,6,0,0,2011-12-19 09:41:00,0
1010,yoyo****,전문가평점 ㅋㅋㅋㅋ내평점 자꾸 지우지마 알바들아 할일 드럽게 없나 부네 ㅋ,1,0,4,2011-12-19 05:18:00,0
1011,iin9****,왜이렇게 낮지? 28일후 시리즈같은걸로 알고 봣나 담백하게 풀어낸거에 만족,10,0,0,2011-12-19 03:32:00,0
1012,vedd****,첫장면 즈음에..기네스펠트로가 다른 남자와 쎅스 한거 맞지?..,10,0,0,2011-12-19 02:50:00,0
1013,byul****,장르는 경고성다큐라고 봐야 될거같다. 보고난후 느낌은 군더더기 없이 깔끔한 느낌.,7,0,0,2011-12-19 01:28:00,0
1014,nomo****,연출력 연기력 각본 모두 완벽하다,10,0,0,2011-12-19 00:33:00,0
1015,zhen****,평점이 왜이렇게 낮은지 꽤 괜찮은데~ 배경 음악도 괜찮고,10,0,0,2011-12-19 00:19:00,0
1016,danz****,감추려는 자들과 원초적으로 행동하는 대중들.. 좋은 배우들을 잘살리지못한 영화,6,0,0,2011-12-19 00:18:00,0
1017,hana****,뻔한 스토리 다큐멘터리 영화를 되새길뿐... 이런 스토리 영화의 발전이 없다,1,0,4,2011-12-19 00:13:00,0
1018,duf1****,웬만한 영화 재미없다 생각 안하는 내가 정말 재미없게 봤다. 진심 별로다,1,0,4,2011-12-18 23:39:00,0
1019,zzzt****,너무나당연한결과와과정을너무나당연하게나타내었다...,3,0,0,2011-12-18 23:22:00,0
1020,avex****,재미는 없다. 케이트윈슬렛이 옷을 건내주려던 장면 때문에 3점 더해준다.,4,0,0,2011-12-18 23:21:00,0
1021,says****,전혀 지루하지 않다 상당히 흥미롭게 본영화 색다른 스릴? 느낄수있다,8,0,0,2011-12-18 21:30:00,0
1022,hyon****,"뭔 말 하려는 지는 알겠는데, 뭘 만든건 지. 졸리다.",1,0,3,2011-12-18 21:26:00,0
1023,tik2****,이해는 하나 공감은 할 수 없는 영화,7,0,0,2011-12-18 20:27:00,0
1024,0tae****,다큐 멘터리 같음..,7,0,0,2011-12-18 20:17:00,0
1025,caca****,급박한 초반부에 비해 밋밋한 후반부가 아쉽다.,6,0,0,2011-12-18 20:07:00,0
1026,eksd****,시나리오마저 삼켜버린 바이러스.,5,0,0,2011-12-18 19:13:00,0
1027,expr****,보건복지부 홍보 영화냐? 비싼 애들 데려다 싸구려 영화 만드느라 수고많았다.ㅌㅌㅌ,1,0,3,2011-12-18 17:24:00,0
1028,kaye****,이 영화가 왜 이렇게 평점이 낮지?,9,0,0,2011-12-18 14:03:00,0
1029,ldkl****,"무슨 뜻인지 이해는 갔는데, 발병원인이 황당함.그럼 벌써 세계 종말했다.",3,0,0,2011-12-18 13:55:00,0
1030,kyki****,그냥 그저 그러네....,5,0,0,2011-12-18 12:28:00,0
1031,elel****,미래에 어떤 일이 일어날지는 모르는 일이다,8,0,0,2011-12-18 09:42:00,0
1032,cotm****,10점주는애들이 알바인거같다,6,0,0,2011-12-18 09:34:00,0
1033,joo4****,내겐 정확히 이해하기 어려운 내용의영화였다. 하지만 몰입도로 볼때 5점은 너무적다,9,0,0,2011-12-18 09:24:00,0
1034,ggal****,머지?재밌는데??평점진짜 믿을거못되네.. 그건그렇고 주드로이개XX,9,0,0,2011-12-18 06:18:00,0
1035,jsi1****,모든것이 생생하다 그래서 오싹하다,9,0,0,2011-12-18 05:18:00,0
1036,sold****,현실적이여서 더 무섭게 다가온 영화,8,0,0,2011-12-18 02:37:00,0
1037,ooop****,"평점이 5점대? 영화가 잘못된게 아니라, 기대를 잘못건거라구..어떤 영화 기대했어?",10,0,0,2011-12-18 02:00:00,0
1038,isin****,감독의 내공이 확실히 느껴지네요~,10,0,0,2011-12-18 01:08:00,0
1039,kwon****,"불안은 혼란을 낳고, 본능은 이성을 지배한다",8,0,0,2011-12-18 00:24:00,0
1040,bakt****,이런 배우들을 갖다 ...,1,0,3,2011-12-17 23:55:00,0
1041,adam****,이게 뭔 스릴러야..그냥 다큐멘터리지...재미없음 다 명작이냐..--,3,0,0,2011-12-17 23:53:00,0
1042,sama****,올만에 빠져서 재밌게 봤습니다. 7~8점 수준일 듯 한데 평점이 낮아 9점 주고 갑니다,9,0,0,2011-12-17 23:22:00,0
1043,jazz****,참 알바들 넘 심하네. 이 영화가 5점대? 영화를 후장으로 보나,10,0,0,2011-12-17 23:10:00,0
1044,lady****,지루하지않음.평점은8점은되어야할듯해서 올리려10점합니다,10,0,0,2011-12-17 22:40:00,0
1045,awak****,과장되지 않은 현실적인 전개가 마음에 들었다,9,0,0,2011-12-17 22:12:00,0
1046,sonm****,바이러스로 인한 공포를 사실적이고도 확실하게 잘 표현한 영화~,10,0,0,2011-12-17 22:07:00,0
1047,rive****,실제감 있는 긴장감 덕분에 더욱 와닿는 공포,10,0,0,2011-12-17 20:01:00,0
1048,dlat****,스토리가 빈약하고 말하려는 주제를 전달하는데 실패. ost도 싼티나고 마무리는 최악,5,0,0,2011-12-17 16:35:00,0
1049,camu****,일어날 수 있는 여러가지 상황을 현실적으로 표현한 소더버그표 다큐멘터리,7,0,0,2011-12-17 16:16:00,0
1050,idet****,너무 사실적. 재미는 글쎄..,6,0,0,2011-12-17 16:06:00,0
1051,uhol****,이 영화가 5.68 ??? 네이버는 믿을 수 없다. 한국영화 알바들 뿐인가.,9,0,0,2011-12-17 14:27:00,0
1052,hdzz****,뭘바란거지? 액션? 재밌게 잘봤는데 점수낮게준애들은 액션영화만 쳐봣냐?,9,0,0,2011-12-17 13:59:00,0
1053,xneo****,지루한것 같으면서도 안지루한 영화,10,0,0,2011-12-17 12:15:00,0
1054,eayt****,아주 현실적이라는 면에서 저는 집중해서 볼 수 있었습니다. 다큐같네요.,9,0,0,2011-12-17 11:42:00,0
1055,trac****,재미없어5점대라 바이러스걸려서 좀비나뱀파이어 정도는변해줘야 재밌다고들 하시려나,10,0,0,2011-12-17 10:38:00,0
1056,elpa****,Awesome! Breath-taking! I should have seen this movie in the theater!,10,0,0,2011-12-17 10:09:00,0
1057,eotl****,이게 왜5점대인지 모르겠다 현실에서 일어날일을 과장없이 표현해서?,9,0,0,2011-12-17 09:01:00,0
1058,semi****,재미는 어느정도있는것같은데.... 중간에조금잔인한부분이 ㅋㅋㅋㅋ 하지만잼있어욤,10,0,0,2011-12-17 08:24:00,0
1059,sget****,와~감독 배우 하나하나 빠지는게 없는데 왜이리 재미없냐-_-;;배우가 아깝다....,4,0,0,2011-12-17 03:16:00,0
1060,dprt****,그냥 ㅎㄷㄷ함,10,0,0,2011-12-17 02:43:00,0
1061,renj****,이런 캐스팅으로  소더버그 감독 뭐하신거에요? ㅠㅠ 맷데이먼은 왤케 늙고 살쪘냐 ㅋ,8,0,0,2011-12-17 02:01:00,0
1062,ches****,굉장히 현실적인 영화.. 최악이라 폄하는 사람들은 피 터지는 오락영화만 본듯,10,0,0,2011-12-17 01:16:00,0
1063,kjwb****,소름돋을정도의 현실앞에서 무기력해지는 나자신,10,0,0,2011-12-17 00:45:00,0
1064,bhp1****,진부적이지만 성공적인'혼란',6,0,0,2011-12-17 00:42:00,0
1065,craz****,본 시리즈 나오기 전에 멧데이먼 몸값 떨어뜨릴려고 이 영화 출연시켰냐,1,0,3,2011-12-17 00:22:00,0
1066,unky****,음 이영화가 정확히 뭘 말하고자 하는질 모르겟다 하여튼...걍 나쁘진않음...,5,0,0,2011-12-17 00:11:00,0
1067,gkim****,내용이 좀 별로고 같은장르영화보다 좀 떨어지는듯한 느낌,3,0,0,2011-12-16 23:31:00,0
1068,reno****,실제와 비슷한 상황을 효과적인 연출로 시뮬레이션 하여 공포를 주입해보다,8,0,0,2011-12-16 23:22:00,0
1069,solz****,"산만한건 둘째치고, 리얼리즘을 표방했지만 빈약한 상상력이 적나라하게 드러남",5,0,0,2011-12-16 22:49:00,0
1070,0510****,소름돋을정도의 현실앞에서 무기력해지는 나자신,9,0,0,2011-12-16 22:13:00,0
1071,7006****,그럭저럭..,7,0,0,2011-12-16 20:49:00,0
1072,chop****,거짓말안하고 최악이다...시간 완전히 남아도 보지마라...,1,0,3,2011-12-16 18:01:00,0
1073,doos****,호불호가 크구나......,8,0,0,2011-12-16 17:07:00,0
1074,kims****,질병의 무서움을 일깨워준다 하지만 너무 잔잔하다,7,0,0,2011-12-16 16:28:00,0
1075,11pa****,건조함이 큰 매력으로 다가온다,8,0,0,2011-12-16 04:33:00,0
1076,dryw****,역시 사회지도층이 돼야해....,3,0,0,2011-12-16 03:30:00,0
1077,rose****,있을 법 해서 더 무서워,8,0,0,2011-12-14 10:05:00,0
1078,naji****,"이 영화는 과소평가됬다. 연기와 연출, 시나리오. 모든면에서 훌륭했다.",10,0,0,2011-12-09 00:39:00,0
1079,stea****,난그냥볼만했는데....같이보자고했던사람들다졸고 끝나고나와서 대박욕먹음^^....,10,0,0,2011-11-30 12:10:00,0
1080,jen2****,흥미진진하게 대중적인 전염병에 대해 느낄수 잇엇던 영화!,10,0,0,2011-11-22 21:20:00,0
